__fuente__,fecha_inicio,fecha_fin_iso,descripcion,observaciones,fecha_inicio_iso,fecha_cronica,folios,signatura,fecha_fin,fecha_topica
Denegri-Documentos.xlsx,s,,Transcripción paleograficas referidas a la llegada de la imprenta al Perú en el Siglo XVI Fichas de investigación de Carlos Romero.,"Texto mecanografiado 57 hojas, texto impreso 3 hojas, texto manuscrito 155 hojas. Procede de la caja 50.",,s/f.,200 f.u.,FDL-2259,f.,Lima
Denegri-Documentos.xlsx,s,,Transcripción paleograficas referidas a la imprenta y su actividad en el Perú. Siglo XVII investigación de Carlos Romero.,"Texto manuscrito 127 hojas, texto mecanografiado 57 hojas, procede de la caja 57.",,s/f.,184 f.u.,FDL-2260,f.,Lima
Denegri-Documentos.xlsx,s,,Transcripciones paleograficas referidas a la importancia en el Perú y su actividad. Fichas del Siglo XVIII investigación de Carlos Romero.,"123 folios mecanografiados, 422 folios manuscritos. Se encuentran dividido en tres partes en una misma signatura.",,s/f.,551f.u.,FDL-2261,f.,Lima
Denegri-Documentos.xlsx,s,,Transcripciones de las adiciones a la imprenta en Lima del Siglo XIX. Investigación hecha por Carlos Romero.,Mecanografiados y manuscritos. Se encuentra dividido en dos partes con la misma signatura.,,s/f.,194 f.u. y 168 f.u.,FDL-2262,f.,Lima
Denegri-Documentos.xlsx,s,,"Prólogo, apéndices y transcripciones de las adiciones a la imprenta en Lima. Siglo XIX investigación hecha por Carlos Romero.","Texto mecanografiado 109 hojas, texto manuscrito 59 hojas, procede de la caja 50",,s/f.,168 f.u.,FDL-2263,f.,Lima
Denegri-Documentos.xlsx,1818,,"Carta enviada por el intendente de Puno al virrey José de la Serna, Respecto a los excesos de los Militares.",Texto manuscrito.,,1818,2 f.u.,FDL-2264,,Lima
Denegri-Documentos.xlsx,1516-May-10,,"Real Cédula donde se expone el caso de Cristóbal Ruiz, quien se hacia pasar como hidalgo en la ciudad de Sant Zebrian de Mazote. Acusación, argumentos, sentencia.","Tapa recubierta con terciopelo. Cuentas de seda Originalmente coloridas, ahora desgastadas. Pergamino de cuero manuscrito con tinta vegetal. Presenta en el segundo folio un escudo de armas en la esquina superior izquierda. Tipo de letra entre gótica y humanística, al final con procesal. Caja 50.",,1516-May-10,10 f.u. 1blanco,FDL-2265,,Valladolid
Denegri-Documentos.xlsx,1646-Nov.-30,,Real cédula en donde se habla sobre la situación de la poblaciones indígenas en la Audiencia de La Plata.,"Texto manuscrito con autógrafo del Rey regular estado de conservación, procede de la caja 50",1646-11-30,1646-Nov.-30,1 f.u.,FDL-2266,,Madrid
Denegri-Documentos.xlsx,s,,Manifiesto en contra de las instrucciones de sublevación emitida por Napoleón para América del Sur.,"Texto manuscrito Original en buen estado de conservación, procede de la caja 50.",,s/f.,8´f.u.,FDL-2267,f.,s/l
Denegri-Documentos.xlsx,1821-May.-14,,Cartas diversas referidas al apoyo económico a José de la Serna e Hinojosa.,"Texto manuscritos Originales, en buen estado de conservación, procede de la caja 50.",1821-05-14,1821-May.-14/1821-Dic-28,7 f.u.,FDL-2268,1821-Dic-28,Lima
Denegri-Documentos.xlsx,1889-Jun.-01,,Documentos donde se consignan los diversos lugares de yacimientos de guano en el litoral peruano.,"Texto manuscrito Original regular estado de conservación dañado en e borde derecho, procede de la caja 50.",1889-06-01,1889-Jun.-01,6 f.u.,FDL-2269,,Chile
Denegri-Documentos.xlsx,s,,"Memorándum que informa sobre la situación de los bonos sobre la compañia salitrera con respecto al guano, y que medidas habría que tomar.","papel muy delgado y letra muy borrosa, texto manuscrito, procede de la caja 50. Urgente transcripción",,s/f.,9 f.u.,FDL-2270,f.,Perú
Denegri-Documentos.xlsx,1854-Jun-14,,Bandos diversos que tratan sobre los caudillos que participan en la rebelión de Arequipa y diversos proclamas.,Se registran folios duplicados impresos de regular a mal estado. Procede de la caja 01,,1854-Jun-14/1881-Oct-15,67 f.u.,FDL-2271,1881-Oct-15,Arequipa
Denegri-Documentos.xlsx,1853,,"""Legado de veinte mil pesos que en cláusula de testamento dejo a favor de los establecimientos de misericordia de esta ciudad de Arequipa, el extremo Dr. Pedro mariano de Goyeneche y Barreda""","Texto impreso, cosido. Buen estado. Procede de la caja 01.",,1853,27 f.u.,FDL-2272,,Arequipa
Denegri-Documentos.xlsx,1844-Dic.-02,1874-05-04,"Libelos, papeles y proclamas varios de Arequipa, con énfasis a la administración de la comunidad y sus dirigentes.","Texto impreso, 28 anexos, buen estado de conservación, procede de la caja 01.",1844-12-02,1844-Dic.-02/1874-May.-04,46 f.u.,FDL-2273,1874-May.-04,Arequipa
Denegri-Documentos.xlsx,1832-Ago.-27,1877-04-18,"Exámenes, balotarios y otros documentos relativos a la educación Arequipeña(Elemental y superior).","Texto impreso, en buen estado de conservación, procede de la caja 01.",1832-08-27,1832-Ago.-27/1877-Abr.-18,38 f.u.,FDL-2274,1877-Abr.-18,Arequipa
Denegri-Documentos.xlsx,1863-Dic.-22,,""" Programa para el examen público del colegio nacional francisco de esta ciudad""","Texto impreso, regular estados, procede de la caja 01.",1863-12-22,1863-Dic.-22,13 f.u.,FDL-2275,,Arequipa
Denegri-Documentos.xlsx,1877-Jul.-17,1878-07-05,"Cartas emitidas para el Director de la Casa de la Moneda por J.R. De Yzcue, Juan de Rivera.","Cartas Originales en español, procede de la caja 51",1877-07-17,1877-Jul.-17/1878-Jul.-05,16 f.u.,FDL-2276,1878-Jul.-05,Lima
Denegri-Documentos.xlsx,1777-Abr.-04,,Documento fechado en Lima sobre los oficios del conde de Casa Real de moneda de Potosí.,"Carta Original, procede de la caja 51.",1777-04-04,1777-Abr.-04,1 f.u.,FDL-2277,,Lima
Denegri-Documentos.xlsx,1900-Oct.-2,1912-10-18,Cartas dirigidas a Manuel Ignacio Rivero y a su esposa Juana G. De Rivero por parte de su hijo Jorge.,"Manuscritos, tercer folio cortado, procede de la caja 51.",1900-10-02,1900-Oct.-2/1912-Oct.-18,4 f.u.,FDL-2379,1912-Oct.-18,"Venecia, Mejía"
Denegri-Documentos.xlsx,1808-May.-08,,Copia de una carta de Bayona. encuentro del Rey de España Fernando VII y el emperador Napoleón.,Manuscrito. procede de la caja 51,1808-05-08,1808-May.-08,3 f.u.,FDL-2380,,Bayona
Denegri-Documentos.xlsx,1882-Nov.-20,1894-12-18,Cartas dirigidas a Daniel Rivero por parte de Manuel A. Fuentes y F. García Calderón.,Manuscritos. Procede de la caja 51.,1882-11-20,1882-Nov.-20/ 1894-Dic.-18,2 f.u.,FDL-2381,1894-Dic.-18,"Guayaquil, Ciudad"
Denegri-Documentos.xlsx,1843-May.-30,1843-05-31,Cartas dirigidas al general Juan CrisosTomo Torrico por parte de José María Perez.,"Manuscritos, procede de la caja 51.",1843-05-30,1843-May.-30/1843-May.-31,3 f.u.,FDL-2382,1843-May.-31,"La Paz, Tiahuanaco"
Denegri-Documentos.xlsx,1825-May.-08,1839-10-28,"Cuentas sobre venta de abarrotes: uniformes, botas entre otros.","Manuscritos, proceden de la caja 51.",1825-05-08,1825-May.-08/ 1839-Oct.-28,51 f.u.,FDL-2383,1839-Oct.-28,s/l
Denegri-Documentos.xlsx,s,,Contestación hecha por Cornelio García arrendatario de la hacienda Vitor sobre demanda hecha por José María Castro.,Auto manuscrito. Procede de la caja 51.,,s/f.,3 f.u.,FDL-2384,f.,s/l
Denegri-Documentos.xlsx,1835-Set.-21,1835-10-12,"Presupuesto del Ejército del Perú, del escuadro Húsares de Junín, realizado por Juan Flores.",,,1835-Set.-21/1835-Oct.-12,,FDL-2385,1835-Oct.-12,Cuzco
Denegri-Documentos.xlsx,1835-Set.-08,1835-11-23,"Presupuesto del Ejército Boliviano correspondientes a los sueldos, reintegros desde el Intendente, Comisario, Teniente y capitán General hasta los soldados junto con ello un presupuesto para los que estan enfermos.",Manuscritos Originales. Procede de la caja 54.,,1835-Set.-08/1835-Nov.-23,66 f.u. y 24 f.b.,FDL-2386,1835-Nov.-23,"Arequipa, Cuzco"
Denegri-Documentos.xlsx,1835-Set.-08,1836-02-06,"Presupuesto del Ejército Unido correspondiente a sueldos de los jefes, capitánes y tropas de los batallones de Zepita, Ayacucho, Cuzco; regimiento [Laucer] de la guardia; compañía de artillería, a caballo. Además de presupuestos para el Hospital General y Socorro de reclutas.",Manuscritos Originales. Procede de la caja 54.,,1835-Set.-08/1836-Feb.-06,131 f.u. y 6 f.b.,FDL-2387,1836-Feb.-06,"Arequipa, Cuzco"
Denegri-Documentos.xlsx,1835-Oct.-11,1836-03-03,"Presupuesto del Ejército Norte sobre los sueldos, descuentos y heridos de Yanacocha del Estado Mayor y la Comandancia General de Caballería además de la inspección del comisario a sus tropas.",Manuscritos Originales y uno cosido. Procede de la caja 54.,1835-10-11,1835-Oct.-11/1836-Mar.-03,9 f.u. y 7 f.b.,FDL-2388,1836-Mar.-03,Cuzco
Denegri-Documentos.xlsx,1835-Oct.-07,1835-10-27,"Presupuesto del Batallón de la primera línea vencedores de Yanacocha, sobre el devengado de sus haberes de los oficiales y tropa; además de la inspección de rutina del Comisario de Guerra.",Manuscritos Originales y uno de ellos cosido . Procede de la caja 54.,1835-10-07,1835-Oct.-07/1835-Oct.-27,47 f.u. y 8 f.b.,FDL-2389,1835-Oct.-27,"Abancay, Arequipa"
Denegri-Documentos.xlsx,1835-Oct.-11,,Relación Nominal de los enfermos registrados en el hospital de la ciudad provenientes del batallón 1° de Zepita.,Manuscritos Originales. Procede de la caja 54.,1835-10-11,1835-Oct.-11,7 f.u. y 1 f.b.,FDL-2390,,Cuzco
Denegri-Documentos.xlsx,1835-Nov.-11,,"Presupuesto a todo el Ejército del mes de octubre, del batallón Ayacucho, del mes de octubre.","Manuscrito, con carátula procedente de la 54.",1835-11-11,1835-Nov.-11/1835-Nov.31,33 f.u. y 2 f.b.,FDL-2391,1835-Nov.31,Cuzco
Denegri-Documentos.xlsx,1828-May.-10,1836-12-08,"Artículos periodísticos del semanario "" El Republicano"".","7 Unidades, texto impreso, procede de la caja 54.",1828-05-10,1828-May.-10/1836-Dic.-08,14 f.u.,FDL-2392,1836-Dic.-08,Arequipa
Denegri-Documentos.xlsx,1885,,El ultimo manifiesto del general Iglesias ante la verdad de los hechos.,"1 Unidad, con carátula, texto impreso, procede de la caja 54.",,1885,8 f.u.,FDL-2393,,Huaraz
Denegri-Documentos.xlsx,1831-Abr.-20,,"""El revisor"" artículo sobre el general Santa Cruz. Imprenta libre A. Por Mariano Gutierrez.","Texto impreso, procedente de la caja 54.",1831-04-20,1831-Abr.-20,2 f.u.,FDL-2394,,Arequipa
Denegri-Documentos.xlsx,1881-Dic.-10,,"Diploma del colegio de abogados, entregado al Dr. Daniel Rivero y García.","texto impreso, procede de la caja 54.",1881-12-10,1881-Dic.-10,1 f.u.,FDL-2395,,Lima
Denegri-Documentos.xlsx,1996,,2 boletines de Porras Barrenechea sobre el Amazonas y su vinculo con el Perú,"2 Unidades, 1 impresa",,1996,5 f.u.,FDL-2396,,Lima
Denegri-Documentos.xlsx,1887-Ene.-05,,"Recortes de periódicos ""La opinión nacional"", ""El Comercio"", ""El bien público"", y artículos manuscritos tomados de periódicos, sobre la mina Monte-bello en la cual hay un disputa territorial entre los distritos de Sandia y Carabaya (Puno).",,1887-01-05,1887-Ene.-05/1889-Set-23,"18 f.u, 1f.b.",FDL-2397,1889-Set-23,Lima
Denegri-Documentos.xlsx,1841,,Artículo de alcance al comercio numero 632 sobre la biografía de Fernando López Aldana,"Impreso. Regular Estado. ""Imprenta del Comercio"" de J. M. Mont",,1841,1f.u,FDL-2398,,Lima
Denegri-Documentos.xlsx,1841-Abr.,,"Artículo de ""alcance al comercio numero 587"" sobre un informe del prefecto Julián Montoya sobre su jurisdicción","Impreso. Regular Estado. ""Imprenta del Comercio"" de J. M. Mont",,1841-Abr.,1f.u.,FDL-2399,,"Huancavelica, Lima"
Denegri-Documentos.xlsx,1888-Dic.-29,,"Artículo de periódico ""El trabajo"" sobre la deuda externa, el ferrocarril, y un discurso sobre la belleza de las mujeres, entre otros.","Texto impreso, semanario, precede de la caja 54",1888-12-29,1888-Dic.-29,2 f.u.,FDL-2400,,Lima
Denegri-Documentos.xlsx,1881-May.-06,,"Artículo del diario ""El Orden"", contiene una reglamentación de avisos oficiales y comerciales.","Texto impreso, material dañado, procede de la caja 54.",1881-05-06,1881-May.-06,2 f.u.,FDL-2401,,Lima
Denegri-Documentos.xlsx,s,,Folletín diario de la campaña.,"Texto impreso, el documento a sido recortado, procede de la caja 54.",,s/f.,1 f.u,FDL-2402,f.,s/l
Denegri-Documentos.xlsx,1881-Jul.-15,,"Diario Chileno ""El ferrocarril"".","Texto manuscrito, una solo una hoja de diario, procede de la caja 54",1881-07-15,1881-Jul.-15,1 f.u,FDL-2403,,Santiago de Chile
Denegri-Documentos.xlsx,1822-Nov.-22,,"Artículo sobre ""La Memoria sobre el estado del Perú"".","Manuscrito, apolillado en la parte centro del documento. Procede de la caja 50.",1822-11-22,1822-Nov.-22,11 f.u. y 1 b.,FDL-2155,,Londres
Denegri-Documentos.xlsx,1979-Feb.-03,1979-03-02,Recortes de diferentes diarios ecuatoriales celebrando el sesquicentenario de la batalla de Torqui.,"Texto impreso, recorte de periódicos, procede de la caja 54.",1979-02-03,1979-Feb.-03/1979-Mar.-02,91f.u.,FDL-2405,1979-Mar.-02,"Quito, Guayaquil"
Denegri-Documentos.xlsx,1998-Jun.-08,1998-07-01,"Recortes de periódicos ""El telégrafo"" y ""El universo""","Texto impresos, procede de la caja 54.",1998-06-08,1998-Jun.-08/1998-Jul.-01,11 f.u.,FDL-2406,1998-Jul.-01,Guayaquil
Denegri-Documentos.xlsx,1892-Nov.-1892,,"Ño Bracamonte: semario ilustrado, político y de costumbres.","Texto manuscrito, documento deteriorado, procede de la caja 54.",,1892-Nov.-1892,2 f.u.,FDL-2407,,Lima
Denegri-Documentos.xlsx,1839-Feb.-13,,Proclama de José Rivero a los habitantes de Arequipa.,"Texto impreso, procede de la caja 54",1839-02-13,1839-Feb.-13,1 f.u.,FDL-2408,,Arequipa
Denegri-Documentos.xlsx,1530-Abr.-20,,"Bulla del Papa Clemente Séptimo, donde se enumeran las diez gracias y privilegios que se disponen.","Texto manuscrito, apolillado, procede de la caja 54.",1530-04-20,1530-Abr.-20,3 f.u. y 1 f.b.,FDL-2409,,Roma
Denegri-Documentos.xlsx,s,,"Autos sobre la escritura de una casa, litigada entre Doña Mzaría López Romero contra Doña Antonia Muiquiz y Aicona, esposa de Matheo Cosio. Se resuelve en la Real Audiencia de Lima.","Texto manuscrito, procede de la caja 54.",,s/f.,10 f.u.,FDL-2410,f.,Arequipa
Denegri-Documentos.xlsx,1891-Jun.-24,,Carta de Daniel Rivero a Inés Sayan. Además de una serie de artículos referentes al Perú.,Apolillado.,1891-06-24,1891-Jun.-24,5 f.u.,FDL-2411,,Lima
Denegri-Documentos.xlsx,1827-Ene.-31,1827-02-03,Informe sobre los problemas de los terrenos de Ocongata.,texto manuscrito.,1827-01-31,1827-Ene.-31/1827-Feb.-03,f.u.,FDL-2412,1827-Feb.-03,Arequipa
Denegri-Documentos.xlsx,1824-Mar.-18,,Razón individual del albacea Felipe de Olasaval de los bienes de María Teresa Vilchez.,"Texto manuscrito, procede de caja 54.",1824-03-18,1824-Mar.-18,2 f.u.,FDL-2413,,Arequipa
Denegri-Documentos.xlsx,1834-Nov.-12,,Autos seguidos por Mariano García del Rivero sobre los terrenos del Valle de Vítor.,"Texto manuscrito, procede de la caja 54",1834-11-12,1834-Nov.-12/1835-Jul-30,12 f.u.,FDL-2414,1835-Jul-30,Arequipa
Denegri-Documentos.xlsx,1835-Ago.-13,,"Informes al mayor General, teniente coronel y coronel de regimiento.","Texto manuscrito, procede de la caja 54.",1835-08-13,1835-Ago.-13/1835-Set-12,29 f.u.,FDL-2415,1835-Set-12,Lampa
Denegri-Documentos.xlsx,1838-Oct.-13,1838-10-17,Partes de la dirección de la casa de la moneda.,"Texto manuscrito, procede de caja 54.",1838-10-13,1838-Oct.-13/1838-Oct.-17,12 f.u.,FDL-2416,1838-Oct.-17,Arequipa
Denegri-Documentos.xlsx,1772-Mar.-02,,Carta sobre la herencia de bienes a favor de José Arebalo de Patrón y Teresa Patrón de Arnao.,"Texto manuscrito documento presenta huecos en la parte del centro, además esta incompleto, procede de la caja 54",1772-03-02,1772-Mar.-02,12 f.u.,FDL-2417,,Arequipa
Denegri-Documentos.xlsx,1835-Abr.-02,,Nombramiento de Mariano García como capitán de la primera compañía del tercer escuadron del segundo regimiento de la guardia nacional del a ciudad de Arequipa.,"Documento oficial, papel membretado, procede de la caja 51.",1835-04-02,1835-Abr.-02,1 f.u.,FDL-2418,,Arequipa
Denegri-Documentos.xlsx,1804-Dic-12,,Cartas dirigida al coronel Juan José de Arechavala por león Escovedo.,"Manuscrito, procede de la caja 51.",,1804-Dic-12,1 f.u.,FDL-2419,,Tincopalca
Denegri-Documentos.xlsx,1845-Oct.-24,,Nombramiento de José Rivero como comisario ordenador por parte del presidente de la republica Ramón Castilla.,"Documento Original, procede de la caja 51",1845-10-24,1845-Oct.-24,1 f.u.,FDL-2420,,Arequipa
Denegri-Documentos.xlsx,1896-May.-10,,"Memorandum que en lugar de testamento dejo Daniel Rivero, en calidad de albacea a su hermano Manuel Ignacio Rivero.","Manuscrito. Sello de agua, procede de la caja 51.",1896-05-10,1896-May.-10,2 f.u.,FDL-2421,,Arequipa
Denegri-Documentos.xlsx,1839-Dic.-23,1841-12-31,"Documento perteneciente a la prefectura de Tacna, bitácora del cuerpo militar desde diciembre de 1839 hasta diciembre de 1841.","Reproducción fotográfica de microfilm, faltan 11 folios que no han sido enumerados, procede de la caja 51.",1839-12-23,1839-Dic.-23/1841-Dic.-31,117 f.u.,FDL-2422,1841-Dic.-31,"Tacna, Arica, etc"
Denegri-Documentos.xlsx,1865-oct.-12,1868-05-14,"Recibo emitidos por José Rivero entregando dinero hacia la persona de Nicolás Cuba y a Mariano Ezequiel Adrián, Agustina Rodríguez primera parte.","Texto manuscrito, documento Original, el primer folio serie de recibos emitidos en una hoja.",1865-10-12,1865-oct.-12/1868-May.-14,3 f.u.,FDL-2423,1868-May.-14,Arequipa
Denegri-Documentos.xlsx,1870-Oct.-12,,"Segunda parte de los documentos referidos a José Rivero: un Contrato firmado por F. Rigause para la construcción de puertas para la casa de Rivero, mas un recibo de pago en la misma hoja.","Manuscrito, documento Original, procede de la caja 51",1870-10-12,1870-Oct.-12,1 f.u.,FDL-2424,,Arequipa
Denegri-Documentos.xlsx,"1880-10-18

Entrada: 1902-Feb.-28/1903-Feb.-28
Salida: 1902-02-28",,Carta dirigida a Mariano García Rivero,"Texto manuscrito, Original",,188?-Oct.-18,2 f.u.,FDL-2425,"1903-02-28

Entrada: 1999-Mar.-31/2000-Feb.-29
Salida: 199",Arequipa
Denegri-Documentos.xlsx,1939,,Ficha de descripción de la carrera política del candidato por el partido democrata para la diputación de Huaraz Miguel A. Morán.,Documento mecanografiado. Procede de la caja 51.,,1939,4 f.u.,FDL-2426,,s/l
Denegri-Documentos.xlsx,1944-Abr.-11,,"Estatuto de la creación del partido ""Acción Demócrata Peruana"" con sede en Arequipa. Firmado por M. J. Bustamante de la Puente, Enrique Flores, J.Francisco Tamayo, Emilio Samanez Ocampo.","Mecanografiado, documento Original y 4 juegos de copias. Procede de la caja 51.",1944-04-11,1944-Abr.-11,10 f.u.,FDL-2427,,Arequipa
Denegri-Documentos.xlsx,1924-Feb.-08,,"Dictamen de la Comisión Principal de Presupuesto,de los pliegos de egresos del presupuesto general para 1925.","Mecanografiado, copia. Procede de la caja 51",1924-02-08,1924-Feb.-08,30 f.u.,FDL-2428,,Lima
Denegri-Documentos.xlsx,1879-Ago.,,"Estadística del mercado de salitre en Europa, consumo total y precios por tonelada métrica.","Manuscrito, incluye carátula. Procede de la caja 48.",,1879-Ago.,3 f.u.,FDL-2429,,Lima
Denegri-Documentos.xlsx,1885-Feb.-10,,Contestación de la Compañía Salitrera del Perú a los reparos hechos a una cuenta por parte del Tribunal Mayor de Cuentas.,"Manuscrito, 2 Unidades. Procede de la caja 48.",1885-02-10,1885-Feb.-10,28 f.u.,FDL-2430,,Lima
