__fuente__,signatura,folios,fecha_topica,fecha_cronica_iso,fecha_cronica,observaciones,descripcion
Denegri-Documentos.xlsx,FDL-0618,94 f.u.,"Lima, Buenos Aires.",fecha inválida,1822-1861,Mecanografiadas. Antigua signatura C9,"Copias de los documentos desde el nº1 al nº15 de las ""Memorias"" de Manuel Mendiburu"
Denegri-Documentos.xlsx,FDL-0619,143 f.u.,"Lima, Valparaíso.",fecha inválida,1838-1840,"Mecanografiadas, Original + 2 copias c/u. Antigua signatura C9","Copias dobles de los documentos desde el nº21 al nº56-A de las ""Memorias"" de Manuel Mendiburu."
Denegri-Documentos.xlsx,FDL-0620,14 f.u.,Trujillo.,fecha inválida,1836-Jul.-27/1837-May.-27,Antigua signatura C10,Borradores de cartas del general Domingo Nieto dirigidas al general Pío Tristán
Denegri-Documentos.xlsx,FDL-0621,1 f.u.,Lima.,1832-05-05,1832-May.-05,Antigua signatura C10,Carta remitida a Domingo Nieto por Manuel de Mendiburu
Denegri-Documentos.xlsx,FDL-0622,1 f.u.,Islay.,1834-03-09,1834-Mar.-09,Antigua signatura C10,Carta remitida por Antonio Gutiérrez de la Fuente a un general
Denegri-Documentos.xlsx,FDL-0623,1 f.u.,Arequipa.,fecha inválida,1841-Abr.-19,Antigua signatura C10,Carta remitida por Antonio Gutiérrez de la Fuente a Manuel Menéndez
Denegri-Documentos.xlsx,FDL-0624,124 f.u.,"Callao, Lima.",fecha inválida,1823-May.-01/1839-Dic.-13,Antigua signatura C11,Correspondencia personal de Manuel Menéndez y Gorozavel
Denegri-Documentos.xlsx,FDL-0625,2 f.u.,Arequipa.,fecha inválida,1834-Set.-02,Zonas perdidas 10%. Antigua signatura C12,Oficios dirigidos por la Comandancia de Artillería al Comandante General del Sur.
Denegri-Documentos.xlsx,FDL-0626,35 f.u.,"Lima, Piura, Puno.",fecha inválida,1840-Ene.-15/1844-Feb.-16,Antigua signatura C12,"Correspondencia remitida a Domingo Nieto por Antonio Gutiérrez de La Fuente, por Manuel Ignacio Vivanco y por otros"
Denegri-Documentos.xlsx,FDL-0627,2 f.u.,Guayaquil.,1839-03-01,1839-Mar.-01,Zonas perdidas. Antigua signatura C12,Carta escrita al obispo Luna Pizarro
Denegri-Documentos.xlsx,FDL-0628,1 f.u.,Alto de Ilubaya.,1843-10-19,1843-Oct.-19,Antigua signatura C12,Oficio remitido por el Jefe Superior Político y Militar de los Departamentos del Sur al Comandante de la Corbeta Yungay
Denegri-Documentos.xlsx,FDL-0629,6 f.u.,"Lima, Arequipa.",fecha inválida,1842-Jun.-29/1843-Feb.-09,Antigua signatura C13,"Oficios remitidos a Domingo Nieto por la Prefectura de Arequipa, por el Estado Mayor General del Ejército del Sur, etc."
Denegri-Documentos.xlsx,FDL-0630,19 f.u.,Islay.,fecha inválida,1842-Ene.-22/Feb.-22,Cosido. Antigua signatura C13,"Oficio remitido por el Gobierno Político del Puerto de Islay a Domingo Nieto, comandante general de Arequipa y Moquegua."
Denegri-Documentos.xlsx,FDL-0631,4 f.u.,Torata.,1842-03-24,1842-Mar.-24,Zonas perdidas 5%. Antigua signatura C13,Borrador de carta dirigida al coronel Manuel Mendiburu
Denegri-Documentos.xlsx,FDL-0632,1 f.u.,Lima.,1842-11-27,1842-Nov.-27,Antigua signatura C13,"Oficio remitido por el Estado Mayor General del Ejército Nacional al mariscal Domingo Nieto en relación con el pago del Batallón ""Lima""."
Denegri-Documentos.xlsx,FDL-0633,8 f.u.,Tacna.,fecha inválida,1842-Dic.-19,Cosido. Antigua signatura C13,"Ajustamiento de los haberes de la columna ligera del Batallón ""Lima"" según las listas de revista que lo preceden"
Denegri-Documentos.xlsx,FDL-0634,1 f.u.,Acobamba.,fecha inválida,1842-Ago.-25,Antigua signatura C13,"Solicitud de licencia absoluta de Manuel Cipriano de Pineda, capitán de caballería del Ejército"
Denegri-Documentos.xlsx,FDL-0635,49 f.u.,Arequipa.,fecha inválida,1842-Abr.-15/Nov.-23,Zonas perdidas 5%. Antigua signatura C14,Libro copiador de documentos de cuentas de la Prefectura de Arequipa. Prefecto: Manuel Ignacio de Vivanco
Denegri-Documentos.xlsx,FDL-0636,5 f.u.,"Piura, Arequipa, Tacna.",fecha inválida,1839-Mar.-27/1841-Dic.-06,Antigua signatura C15,Correspondencia remitida a Manuel Menéndez por Manuel Ignacio Vivanco
Denegri-Documentos.xlsx,FDL-0637,2 f.u.,Lima.,fecha inválida,1841-Dic.-27,Antigua signatura C15,Borrador de carta dirigida a Manuel Ignacio Vivanco
Denegri-Documentos.xlsx,FDL-0638,16 f.u.,"Paita, Trujillo.",fecha inválida,1839-Feb.-21/1842-Mar.-24,Antigua signatura C16,Correspondencia remitida a Manuel Menéndez por diversas personas
Denegri-Documentos.xlsx,FDL-0639,40 f.u.,"Tacna, Arica.",fecha inválida,1843-Ene.-17/Oct.-07,Antigua signatura C17,Documentación oficial relativa a Domingo Nieto
Denegri-Documentos.xlsx,FDL-0640,3 f.u.,Moquegua.,fecha inválida,1842-Dic.-30,Antigua signatura C18,"Copia certificada del acta de la elección del mariscal Antonio Gutiérrez de la Fuente como presidente de la República por la Junta de Moquegua, en 1842."
Denegri-Documentos.xlsx,FDL-0641,10 f.u.,Arequipa.,fecha inválida,1842-Ene.-11/Dic.-22,Antigua signatura C18,Expediente formado sobre la destitución de Manuel Fernández de su cargo de cabo del resguardo del puerto de Islay
Denegri-Documentos.xlsx,FDL-0642,6 f.u.,Moquegua.,fecha inválida,1843-Set.-08,Antigua signatura C19,"Oficios remitidos a Domingo Nieto, jefe superior político y militar del territorio libre, por Nicolás Chocano, jefe del Estado Mayor Departamental de Moquegua"
Denegri-Documentos.xlsx,FDL-0643,14 f.u.,"Ayacucho, Sicuani.",fecha inválida,1842-Feb.-04/Nov.-05,Antigua signatura C20,Cartas remitidas a Manuel Menéndez por Pedro Bermúdez
Denegri-Documentos.xlsx,FDL-0644,127 f.u.,Puno.,fecha inválida,1835-May.-11/1866.-Nov.-24,Hongos 7%. Antigua signatura C21,"Correspondencia remitida al general Pedro Cisneros por Manuel M. Basagoitia, por José Rufino Echenique y por otros"
Denegri-Documentos.xlsx,FDL-0645,7 f.u.,La Paz.,fecha inválida,1847-Feb.-19/Mar.-10,4 Unidades. Antigua signatura C22,Correspondencia remitida a Manuel M. Basagoitia por Pedro Astete y por Basagoitia.
Denegri-Documentos.xlsx,FDL-0646,4 f.u.,Lima.,fecha inválida,1841-Ago.-07/Oct.-22,4 Unidades. Antigua signatura C22,Cartas remitidas a Santiago Távara por José Alvarado.
Denegri-Documentos.xlsx,FDL-0647,4 f.u.,"Lima, Jauja.",fecha inválida,1832-Jul.-18/1843-Feb.-13,4 Unidades. Antigua signatura C22,Cartas remitidas al general Francisco Vidal por Trinidad Morán y por otros..
Denegri-Documentos.xlsx,FDL-0648,3 f.u.,"Lima, Callao.",fecha inválida,1832-Mar.-02/May.-03,3 Unidades. Antigua signatura C22,Cartas remitidas a F. de Paula Otero por J. de Riglos.
Denegri-Documentos.xlsx,FDL-0649,1 f.u.,Arequipa.,1834-10-18,1834-Oct.-18,Antigua signatura C22,Carta remitida por J. Gabriel Ríos a Lucas Loayza.
Denegri-Documentos.xlsx,FDL-0650,1 f.u.,Tarma.,fecha inválida,1826-Abr.-10,Antigua signatura C22,Carta remitida por F. de Paula Otero a Felipe A. Alvarado.
Denegri-Documentos.xlsx,FDL-0651,1 f.u.,Lima.,1836-06-18,1836-Jun.-18,Antigua signatura C22,Carta remitida por Aparicio a Juan Távara.
Denegri-Documentos.xlsx,FDL-0652,1 f.u.,s/l.,fecha inválida,s/f.,Antigua signatura C22,"Nota remitida por Carlos Prince, propietario de la casa editorial ""Prince y Buxó"", a un general."
Denegri-Documentos.xlsx,FDL-0653,1 f.u.,Lima.,fecha inválida,1837-Ene.-23,Antigua signatura C22,Oficio dirigido al capitán de navío Jorge Young por la Secretaría General de la Legión de Honor Nacional.
Denegri-Documentos.xlsx,FDL-0654,1 f.u.,Trujillo.,fecha inválida,18[¿?]6-Feb.-19,Antigua signatura C22,Carta remitida a Jorge Young por L. J. Orbegoso. Trujillo.
Denegri-Documentos.xlsx,FDL-0655,1 f.u.,Moquegua.,fecha inválida,1843-Set.-29,Antigua signatura C22,Carta remitida a Mariano Feijoó por Juan M.
Denegri-Documentos.xlsx,FDL-0656,2 f.u.,Lima.,1849-11-05,1849-Nov.-05,Antigua signatura C22,"Borrador de carta dirigida a José Rufino Echenique, presidente del Consejo de Estado."
Denegri-Documentos.xlsx,FDL-0657,52 f.u.,"Puno, Arequipa, Limatambo, Huancavelica.",fecha inválida,1842-Ene.-14/Dic.-28,49 Unidades. Antigua signatura C23,Correspondencia remitida a Domingo Nieto por Juan Manuel Sagástegui y por otros
Denegri-Documentos.xlsx,FDL-0658,13 f.u.,Tacna.,fecha inválida,1843-Jun.11-/Jul.-26,9 Unidades. Antigua signatura C24,"Comúnicaciones de Pedro Cisneros, prefecto de Moquegua, a Domingo Nieto, jefe superior político y militar del territorio libre."
Denegri-Documentos.xlsx,FDL-0659,36 f.u.,"Lima, Chorrillos.",fecha inválida,1839 -Jun.-19/ 1840-Feb.-01,Antigua signatura C25,"Correspondencia remitida a Domingo Nieto por María Soliz de Nieto, su esposa"
Denegri-Documentos.xlsx,FDL-0660,3 f.u.,Chiclayo.,fecha inválida,1839-Jun.-10/1840-Ene.-17,Antigua signatura C25,Cartas remitidas a Domingo Nieto por José Antonio Soliz
Denegri-Documentos.xlsx,FDL-0661,22 f.u.,Trujillo.,fecha inválida,1836-Jun.-09/1837-May.-27,20 Unidades. Antigua signatura C26,Borradores de cartas dirigidas al general Trinidad Morán por Domingo Nieto
Denegri-Documentos.xlsx,FDL-1351,17 f.u.,"Lima, Cuzco, Sevilla.",fecha inválida,1764-Set.-25/1824-Ago.-30,Antigua signatura F54.Contiene 12 Unidades.,"Impresos diversos (bandos, real orden, proclamas, etc.)."
Denegri-Documentos.xlsx,FDL-1352,4 f.u.,Lima.,fecha inválida,1894 - Ago.-06,Manuscritos. Antigua signatura F55.Cosido,Escritura Pública de la venta de la Hacienda de Doña Jacoba Moreno vecina de Ica.
Denegri-Documentos.xlsx,FDL-1353,1 f.u.,Lima.,1770-10-14,1770-Oct.-14,Manuscrito Antigua signatura F56,Carta de pedimiento para mejoras de un vecindario por Luis de Medrano
Denegri-Documentos.xlsx,FDL-1354,4 f.u. y 1 f.b.,Huaraz.,1845-01-01,1845,Antigua signatura A23; 2 Unidades,"Expediente iniciado por Gavino Uribe, cura de Huarmey, a causa de atropellos hechos por la Prefectura de Ancash contra su hacienda de Huamba. Huaraz."
Denegri-Documentos.xlsx,FDL-1355,1 f.u.,Lima.,fecha inválida,s/f.,Quemado por tinta 10%. Antigua signatura A23,Oficio inconcluso dirigido por el Alcalde de Lima al Prefecto de la misma ciudad.
Denegri-Documentos.xlsx,FDL-1356,1 f.u.,Madrid.,1787-06-27,1787-Jun.-27,Antigua signatura A35,Carta dirigido por el Conde de Montes Claros Marques de Corpa.
Denegri-Documentos.xlsx,FDL-1357,62 f.u.,"Trujillo, Lima.",fecha inválida,1717-Abr.-23/ 1724-Set.-02,Antigua signatura A48.Se encuentra deteriorado el 5%del documento.,"Expediente de la causa seguida por Josef de Isúsquiza, vicario del pueblo de Mochumi, en el corregimiento de Saña, contra el general Juan Sancho Dávila Izazaga, vecino de Lima, en relación con una deuda por bienes hipotecados a favor de unas cofradías fundadas en la iglesia de los indios del dicho pueblo."
Denegri-Documentos.xlsx,FDL-1358,47 hojas,s/l.,fecha inválida,s/f.,"Manuscrito. Numerado, no corresponde la numeración existente. Se encuentra en la Biblioteca Denegri. Incompleto, presenta rastro de haber perdido hojas. antiguo número de clasificación en Biblioteca: FILO0076","""Elementos de la Filosofía Moral""."
Denegri-Documentos.xlsx,FDL-1359,28 f.u.,s/l.,fecha inválida,s/f.,Se encuentra en la Biblioteca Denegri. Antiguo número de clasificación en Biblioteca: REL-01270. Cosido.,"""Día del buen cristiano o empleo y distribución devota de las veinte y cuatro horas de el día para acostumbrarse a bien obrar ... y merecer muchos grados de gracia y gloria. Dispuesto por el Reverendo Padre Fraile Manuel de Jaén, misionero capuchino de la provincia de Castilla, y se halla al fin de su libro intitulado Instrucción para confesar y comulgar""."
Denegri-Documentos.xlsx,FDL-1360,30 f.u.,España.,fecha inválida,s/f.,Se encontraba en la Biblioteca Denegri. Antiguo número de clasificación en Biblioteca: REL-01495. Cosido,"""Compendio de las gracias e indulgencias que gozan los hijos de la tercera orden de penitencia del serafín de la iglesia del gran padre san Francisco y de las obligaciones que han de guardar según su regla, aprobada…"""
Denegri-Documentos.xlsx,FDL-1361,27 f.u.,s/l.,1731-01-01,1731,Se encontraba en la Biblioteca Denegri. Antiguo número de clasificación en Biblioteca: REL-01463. Empastado en pergamino y con manchas producidas por humedad,"""Historia lastimosa del infeliz mas feliz Joseph de Antequera y Castro etc."""
Denegri-Documentos.xlsx,FDL-1362,5 f.u. y 1 b.,Lima.,1835-01-01,1835,"Se encontraba en la Biblioteca Denegri. Antiguo número de clasificación en Biblioteca: REL-01479. Cosido,contiene una carátula.","""Lima marginal que contiene las fincas del Santuario de Ntra. Señora de Cocharcas""."
Denegri-Documentos.xlsx,FDL-1363,17 p.,"Arequipa, Cuzco, Lima.",fecha inválida,1684 -Oct.-30/1793-Feb.-23,Mecanografiado. Se encontraba en la Biblioteca Denegri. Antiguo número de clasificación: REL-01483.,"Transcripción de disposiciones referidas a impuestos, donativos, limpieza de la ciudad, etc."
Denegri-Documentos.xlsx,FDL-1364,15 f.u.,Trujillo.,fecha inválida,1781-Set.-07/Set.-11,Microfilmada. Se encontraba en la Biblioteca Denegri. Antiguo número de clasificación: REL-01490.Contiene una carátula,Traslado de la escritura de donación de tierras que hicieron los indios del pueblo de Moro al convento de Guadalupe. Siglo XVI.
Denegri-Documentos.xlsx,FDL-1365,115 f.u.,s/l.,fecha inválida,s.XVIII,Bilingüe. Se encontraba en la Biblioteca Denegri. Antiguo número de clasificación en Biblioteca: REL-01505.Cosido,"""Concilium primun""."
Denegri-Documentos.xlsx,FDL-1600,32 f.u.,Lima.,fecha inválida,1866-Set.-07,Original: 19.12.1747. (Zonas perdidas 2%). Antigua signatura: A1,Traslado de escritura de venta a censo: Los mayordomos de la Cofradía de la Purísima Concepción venden y dan a censo perpetuo a Cipriana de Peralta una casa sujeta a una capellanía instituida por Gerónimo Pérez.
Denegri-Documentos.xlsx,FDL-0010,21 f.u.,Arequipa.,fecha inválida,1831-Abr.-11/1831-Dic.-19,"Texto manuscrito, 17 Unidades. Antigua signatura: A3",Oficios y circulares dirigidos por la Prefectura de Arequipa al Subprefecto de la Provincia de Chuquibamba.
Denegri-Documentos.xlsx,FDL-0009,5 f.u.,Buenos Aires.,fecha inválida,1884-Ene.-30/1986-Jun.-17,"Texto manuscritos, 4 Unidades. Antigua signatura: A3",Cartas remitidas por la Presidencia de Argentina a Mariano Felipe Paz Soldán.
Denegri-Documentos.xlsx,FDL-0008,1 f.u.,[Canta].,fecha inválida,Set.-19,"Texto impreso. Antigua signatura: A3. Documento con una inscripción manuscrita en el reverso, presenta quemado por tinta.","Invitación a dar limosnas con el objeto de recaudar fondos a fin de construir un retablo para el culto de ""Jesús Sacramentado""."
Denegri-Documentos.xlsx,FDL-0007,2 f.u.,Huánuco.,1823-10-06,1823-Oct.-06,Texto manuscrito. Antigua signatura: A3,"Carta dirigida a José de la Riva-Agüero, presidente de la República, por Manuel Gutiérrez Paya."
Denegri-Documentos.xlsx,FDL-0006,1 f.u.,[Huánuco].,fecha inválida,1821 (c.),Texto manuscrito. Antigua signatura: A3,Proclama dirigida a los Huanuqueños.
Denegri-Documentos.xlsx,FDL-0005,1 f.u.,Arequipa.,fecha inválida,1884-Dic.-09,Texto manuscrito. Antigua signatura: A3,"Decreto de Andrés A. Cáceres, presidente provisorio de la República, en relación con la deuda contraída por la Nación a causa de la guerra."
Denegri-Documentos.xlsx,FDL-0004,1 f.u,Lisboa.,fecha inválida,1879-Dic.-18,Texto impreso en francés. Antigua signatura: A3,"Carta de la Société de Géographie Lisbonne a Mariano Felipe Paz Soldán, por la que se le comúnica su nombramiento de miembro corresponsal."
Denegri-Documentos.xlsx,FDL-0003,1 f.u.,Lima.,fecha inválida,1927-Dic.-12,Texto impreso. Antigua signatura: A3,"Carta al senador Arana. Publicación impresa de carta dirigida al senador Julio C. Arana por Pedro Ugarteche, en 1927."
Denegri-Documentos.xlsx,FDL-0002,37 f.u.,Lima.,1869-07-15,1869-Jul.-15,"Texto manuscrito, documentos afectado por hongos. Antigua signatura: A2","Expediente donde se reúne los títulos de los empleos en los que se desempeñó Miguel Urbina, empleado cesante de la Aduana del Callao."
Denegri-Documentos.xlsx,FDL-0011,1 f.u.,Arequipa.,1837-05-16,1837-May.-16,"Texto manuscrito, Antigua signatura: A3",Circular dirigida por la Prefectura del Departamento de la ley al Subprefecto de la Provincia de Chuquibamba.
Denegri-Documentos.xlsx,FDL-2301,13 f.u. y 1b.,Lima.,fecha inválida,1893-Ago.-10,"Manuscrito, procede de la caja 48. Contiene 2 Unidades, ademas de caratula.",Fragmento del informe e inventario del ingeniero Camilo Marques sobre el costo de producción de la plata y la influencia de este en la exportación de las minas.
Denegri-Documentos.xlsx,FDL-2302,17 f.u.,s/l.,fecha inválida,¿1880?,"Manuscrito, procede de la caja 48.",Borrador de memorándum para el establecimiento de una sección hipotecaria en el Banco Italiano.
Denegri-Documentos.xlsx,FDL-2303,2 f.u.,Lima.,fecha inválida,1865-Dic.-27,"Manuscrito, procede de la caja 48.","Modificaciones por parte del gobierno Peruano y del Banco la Providencia, al contrato de consignación de guano con los Estados Unidos de Norte América."
Denegri-Documentos.xlsx,FDL-2304,8 f.u.,Lima.,fecha inválida,1869-Dic.-22,"Manuscrito, procede de la caja 48. Incluye una carátula.","Contrato sobre el empréstito de dos millones de soles de parte del gobierno del Perú, a la empresa consignatario de guano a Estados Unidos."
Denegri-Documentos.xlsx,FDL-1375,18 f.u.,s/l.,1845-01-01,1845,"Copia del borrador, encuadernado. Se encontraba en la biblioteca Denegri. Antiguo número de clasificación: His/Pe2/00957. Contiene 1 Unidad","Representación de Luis de Orbegoso, ex presidente de la República."
Denegri-Documentos.xlsx,FDL-1376,244 f.u.,s/l.,fecha inválida,s/f.,Se encontraba en la biblioteca Denegri. Antiguo número de clasificación: His/Ch/00944. Contiene 244 Unidades.,Textos Mecanografiados sobre la Guerra en el Perú (204 pág.) y la Campaña de Lima (40 pág.) de Ramón Ribeyro.
Denegri-Documentos.xlsx,FDL-1377,6 f. U. y 2 f. b.,Chuquisaca.,1825-07-01,1825-Jul.-01,Se encontraba en la biblioteca Denegri. Antiguo número de clasificación : sucre 0059. Encuadernado y presenta carátula,""" Memoria que el general en jefe del Ejército Libertador (Antonio de Sucre) , encargado de los departamentos del Alto Perú, presento a la Asamblea General de los mismos el día de su instalación""."
Denegri-Documentos.xlsx,FDL-1378,36f.,Lima.,fecha inválida,1880-Oct.-29/1890-Feb.-01,Se encontraba en la biblioteca Denegri. Antiguo número de clasificación: FOL 02219. Encuadernado,Recortes de periódicos. Sobre el contrato Grace y sus preliminares.
Denegri-Documentos.xlsx,FDL-1379,70 f.u.,Lima.,fecha inválida,1931-Set.-02/1948-Ene.-26,Documentos mecanografiados y recortes periodísticos. Se encontraba en la biblioteca Denegri. Antiguo número de clasificación: SOC 01215,"Documentos políticos sobre el Apra, el Partido Comunista, Lenin y Troski. Recortes periodísticos, artículos de Eudocio Rabines"
